bank_seed_id,source_id,measurement_name,family,source,definition_or_description,input_requirements,units,implementation_status,implementation_module,formula_version,validation_status,computational_cost,availability,calculation_policy,temporal_scope,analytical_role,decision_eligibility,objectivity,calibration_state,bank_note
DCL-SEED-0340,E08-PLN-0340,missing_value_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0341,E08-PLN-0341,missing_value_fraction,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0342,E08-PLN-0342,duplicate_bar_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0343,E08-PLN-0343,invalid_ohlc_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0344,E08-PLN-0344,zero_volume_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0345,E08-PLN-0345,negative_value_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0346,E08-PLN-0346,corporate_action_flag,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0347,E08-PLN-0347,split_adjustment_status,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0348,E08-PLN-0348,dividend_adjustment_status,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0349,E08-PLN-0349,outlier_count,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0350,E08-PLN-0350,insufficient_history_flag,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0351,E08-PLN-0351,calculation_failure_flag,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0352,E08-PLN-0353,feature_formula_version,DATA_QUALITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0353,E08-PLN-0354,put_call_volume_ratio,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0354,E08-PLN-0355,put_call_open_interest_ratio,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0355,E08-PLN-0356,implied_volatility,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0356,E08-PLN-0357,iv_rank,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0357,E08-PLN-0358,iv_percentile,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0358,E08-PLN-0359,volatility_skew,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0359,E08-PLN-0360,term_structure_slope,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0360,E08-PLN-0361,unusual_options_volume,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0361,E08-PLN-0362,sweep_notional,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0362,E08-PLN-0363,block_trade_notional,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0363,E08-PLN-0364,gamma_exposure,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0364,E08-PLN-0365,delta_exposure,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0365,E08-PLN-0366,options_volume_vs_open_interest,FUTURE_OPTIONS,LEGACY_ENGINE08,Registered objective measurement pending implementation,OPTIONS,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0366,E08-PLN-0367,dark_pool_volume,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0367,E08-PLN-0368,dark_pool_notional,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0368,E08-PLN-0369,dark_pool_price_location,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0369,E08-PLN-0370,block_trade_volume,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0370,E08-PLN-0371,block_trade_notional,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0371,E08-PLN-0372,institutional_ownership_change,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0372,E08-PLN-0373,fund_ownership_change,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0373,E08-PLN-0374,short_interest,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0374,E08-PLN-0375,days_to_cover,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0375,E08-PLN-0376,borrow_rate,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0376,E08-PLN-0377,etf_creation_redemption_flow,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0377,E08-PLN-0378,insider_buying,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0378,E08-PLN-0379,insider_selling,FUTURE_INSTITUTIONAL,LEGACY_ENGINE08,Registered objective measurement pending implementation,INSTITUTIONAL,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0379,E08-PLN-0380,earnings_proximity,FUTURE_FUNDAMENTAL_CATALYST,LEGACY_ENGINE08,Registered objective measurement pending implementation,FUNDAMENTAL_CATALYST,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0380,E08-PLN-0381,earnings_surprise,FUTURE_FUNDAMENTAL_CATALYST,LEGACY_ENGINE08,Registered objective measurement pending implementation,FUNDAMENTAL_CATALYST,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0381,E08-PLN-0382,revenue_surprise,FUTURE_FUNDAMENTAL_CATALYST,LEGACY_ENGINE08,Registered objective measurement pending implementation,FUNDAMENTAL_CATALYST,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0382,E08-PLN-0383,guidance_change,FUTURE_FUNDAMENTAL_CATALYST,LEGACY_ENGINE08,Registered objective measurement pending implementation,FUNDAMENTAL_CATALYST,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
DCL-SEED-0383,E08-PLN-0384,analyst_revision_count,FUTURE_FUNDAMENTAL_CATALYST,LEGACY_ENGINE08,Registered objective measurement pending implementation,FUNDAMENTAL_CATALYST,TO_BE_SPECIFIED,REQUIRES_EXTERNAL_DATA,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,FUTURE_DATA_SOURCE_REQUIRED,EXTERNAL_DATA_REQUIRED,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,OBJECTIVE_DETERMINISTIC,REGISTERED_UNAVAILABLE,Keep as an external-data measurement contract; source/timestamp/provenance must be explicit and missing values must remain missing.
